6, 1916
0, 227, 296, 0, 0, 0
1, 110, 293, 0, 1, 0
2, 212, 296, 0, 1, 1438099263627
3, 227, 296, 0, 1, 1438099263643
4, 227, 296, 0, 1, 1438099263659
5, 227, 296, 0, 1, 1438099263676
6, 227, 296, 0, 1, 1438099263692
7, 227, 296, 0, 1, 1438099263692
8, 227, 296, 0, 1, 1438099263708
9, 227, 296, 0, 1, 1438099263725
10, 227, 296, 0, 1, 1438099263741
11, 227, 296, 0, 1, 1438099263758
12, 227, 296, 0, 1, 1438099263774
13, 227, 296, 0, 1, 1438099263791
14, 227, 296, 0, 1, 1438099263807
15, 227, 296, 0, 1, 1438099263823
16, 227, 296, 0, 1, 1438099263840
17, 227, 296, 0, 1, 1438099263856
18, 227, 296, 0, 1, 1438099263873
19, 227, 296, 0, 1, 1438099263889
20, 227, 296, 0, 1, 1438099263906
21, 227, 296, 0, 1, 1438099263922
22, 227, 296, 0, 1, 1438099263938
23, 227, 296, 0, 1, 1438099263955
24, 227, 296, 0, 1, 1438099263971
25, 227, 296, 0, 1, 1438099263988
26, 227, 296, 0, 1, 1438099264004
27, 227, 296, 0, 1, 1438099264021
28, 227, 296, 0, 1, 1438099264037
29, 227, 296, 0, 1, 1438099264053
30, 227, 296, 0, 1, 1438099264070
31, 227, 296, 0, 1, 1438099264086
32, 227, 296, 0, 1, 1438099264103
33, 227, 296, 0, 1, 1438099264119
34, 227, 296, 0, 1, 1438099264136
35, 227, 296, 0, 1, 1438099264152
36, 227, 296, 0, 1, 1438099264169
37, 227, 296, 0, 1, 1438099264185
38, 227, 296, 0, 1, 1438099264201
39, 227, 296, 0, 1, 1438099264218
40, 227, 296, 0, 1, 1438099264234
41, 227, 296, 0, 1, 1438099264251
42, 227, 296, 0, 1, 1438099264267
43, 227, 296, 0, 1, 1438099264284
44, 227, 296, 0, 1, 1438099264300
45, 227, 296, 0, 1, 1438099264317
46, 227, 296, 0, 1, 1438099264333
47, 227, 296, 0, 1, 1438099264349
48, 227, 296, 0, 1, 1438099264366
49, 227, 296, 0, 1, 1438099264382
50, 227, 296, 0, 1, 1438099264399
51, 227, 296, 0, 1, 1438099264415
52, 227, 296, 0, 1, 1438099264431
53, 227, 296, 0, 1, 1438099264448
54, 227, 296, 0, 1, 1438099264464
55, 227, 296, 0, 1, 1438099264481
56, 227, 296, 0, 1, 1438099264497
57, 227, 296, 0, 1, 1438099264514
58, 227, 296, 0, 1, 1438099264530
59, 227, 296, 0, 1, 1438099264546
60, 227, 296, 0, 1, 1438099264563
61, 227, 296, 0, 1, 1438099264579
62, 227, 296, 0, 1, 1438099264596
63, 227, 296, 0, 1, 1438099264612
64, 227, 296, 0, 1, 1438099264629
65, 227, 296, 0, 1, 1438099264645
66, 227, 296, 0, 1, 1438099264662
67, 227, 296, 0, 1, 1438099264678
68, 227, 296, 0, 1, 1438099264694
69, 227, 296, 0, 1, 1438099264711
70, 227, 296, 0, 1, 1438099264727
71, 227, 296, 0, 1, 1438099264744
72, 227, 296, 0, 1, 1438099264760
73, 227, 296, 0, 1, 1438099264777
74, 227, 296, 0, 1, 1438099264793
75, 227, 296, 0, 1, 1438099264809
76, 227, 296, 0, 1, 1438099264826
77, 227, 296, 0, 1, 1438099264842
78, 227, 296, 0, 1, 1438099264859
79, 227, 296, 0, 1, 1438099264875
80, 227, 296, 0, 1, 1438099264892
81, 227, 296, 0, 1, 1438099264908
82, 227, 296, 0, 1, 1438099264925
83, 227, 296, 0, 1, 1438099264941
84, 227, 296, 0, 1, 1438099264957
85, 227, 296, 0, 1, 1438099264974
86, 227, 296, 0, 1, 1438099264990
87, 227, 296, 0, 1, 1438099265007
88, 227, 296, 0, 1, 1438099265023
89, 227, 296, 0, 1, 1438099265039
