1, 2244
0, 69, 221, 0, 0, 0
1, 76, 218, 0, 1, 0
2, 69, 221, 0, 1, 1440083168297
3, 69, 221, 0, 1, 1440083168313
4, 68, 222, 0, 1, 1440083168329
5, 68, 223, 0, 1, 1440083168346
6, 68, 223, 0, 1, 1440083168362
7, 68, 223, 0, 1, 1440083168378
8, 68, 223, 0, 1, 1440083168395
9, 68, 223, 0, 1, 1440083168411
10, 68, 223, 0, 1, 1440083168428
11, 68, 223, 0, 1, 1440083168444
12, 68, 223, 0, 1, 1440083168461
13, 68, 224, 359, 1, 1440083168477
14, 68, 223, 0, 1, 1440083168493
15, 68, 223, 0, 1, 1440083168510
16, 68, 224, 0, 1, 1440083168526
17, 68, 224, 0, 1, 1440083168543
18, 68, 224, 359, 1, 1440083168559
19, 68, 224, 0, 1, 1440083168576
20, 68, 223, 0, 1, 1440083168592
21, 68, 223, 0, 1, 1440083168609
22, 68, 224, 0, 1, 1440083168625
23, 68, 224, 359, 1, 1440083168641
24, 68, 224, 0, 1, 1440083168658
25, 68, 224, 359, 1, 1440083168674
26, 68, 223, 0, 1, 1440083168691
27, 68, 224, 359, 1, 1440083168707
28, 68, 224, 0, 1, 1440083168724
29, 68, 224, 0, 1, 1440083168740
30, 68, 224, 359, 1, 1440083168756
31, 68, 224, 0, 1, 1440083168773
32, 68, 224, 359, 1, 1440083168789
33, 68, 224, 359, 1, 1440083168806
34, 68, 224, 0, 1, 1440083168822
35, 68, 224, 359, 1, 1440083168839
36, 68, 224, 359, 1, 1440083168855
37, 68, 224, 0, 1, 1440083168871
38, 68, 224, 359, 1, 1440083168888
39, 68, 224, 359, 1, 1440083168904
40, 68, 224, 359, 1, 1440083168921
41, 68, 224, 0, 1, 1440083168937
42, 68, 224, 359, 1, 1440083168954
43, 68, 224, 359, 1, 1440083168970
44, 68, 224, 359, 1, 1440083168986
45, 68, 224, 359, 1, 1440083169003
46, 68, 224, 359, 1, 1440083169019
47, 68, 224, 359, 1, 1440083169036
48, 68, 224, 359, 1, 1440083169052
49, 68, 224, 359, 1, 1440083169069
50, 67, 224, 0, 1, 1440083169085
51, 68, 224, 359, 1, 1440083169102
52, 68, 224, 0, 1, 1440083169118
53, 68, 224, 359, 1, 1440083169134
54, 68, 224, 359, 1, 1440083169151
55, 68, 224, 359, 1, 1440083169167
56, 67, 224, 0, 1, 1440083169184
57, 68, 224, 359, 1, 1440083169200
58, 67, 224, 0, 1, 1440083169217
59, 67, 224, 0, 1, 1440083169233
60, 67, 224, 0, 1, 1440083169249
61, 67, 224, 359, 1, 1440083169266
62, 67, 224, 359, 1, 1440083169282
63, 67, 224, 359, 1, 1440083169299
64, 67, 225, 0, 1, 1440083169315
65, 67, 225, 359, 1, 1440083169332
66, 67, 224, 359, 1, 1440083169348
67, 67, 225, 359, 1, 1440083169364
68, 67, 225, 359, 1, 1440083169381
69, 67, 225, 359, 1, 1440083169397
70, 67, 225, 359, 1, 1440083169414
71, 67, 225, 359, 1, 1440083169430
72, 67, 225, 359, 1, 1440083169447
73, 67, 225, 359, 1, 1440083169463
74, 67, 225, 359, 1, 1440083169479
75, 67, 225, 359, 1, 1440083169496
76, 67, 225, 359, 1, 1440083169512
77, 67, 225, 359, 1, 1440083169529
78, 67, 225, 359, 1, 1440083169545
79, 67, 225, 359, 1, 1440083169562
80, 67, 225, 359, 1, 1440083169578
81, 67, 225, 359, 1, 1440083169594
82, 67, 225, 359, 1, 1440083169611
83, 67, 225, 359, 1, 1440083169627
84, 67, 225, 359, 1, 1440083169644
85, 67, 225, 359, 1, 1440083169660
86, 67, 225, 359, 1, 1440083169677
87, 67, 225, 359, 1, 1440083169693
88, 67, 225, 359, 1, 1440083169709
89, 67, 225, 359, 1, 1440083169726
90, 67, 225, 359, 1, 1440083169742
91, 67, 225, 359, 1, 1440083169759
92, 67, 225, 359, 1, 1440083169775
93, 67, 225, 359, 1, 1440083169792
94, 67, 225, 359, 1, 1440083169808
95, 67, 225, 359, 1, 1440083169825
96, 67, 225, 359, 1, 1440083169841
97, 67, 225, 359, 1, 1440083169857
98, 67, 225, 359, 1, 1440083169874
99, 67, 225, 359, 1, 1440083169890
100, 67, 225, 359, 1, 1440083169907
101, 67, 225, 359, 1, 1440083169923
102, 67, 225, 359, 1, 1440083169940
103, 67, 225, 359, 1, 1440083169956
104, 67, 225, 359, 1, 1440083169972
105, 67, 225, 359, 1, 1440083169989
106, 67, 225, 359, 1, 1440083170005
107, 67, 225, 359, 1, 1440083170022
108, 67, 225, 359, 1, 1440083170038
109, 67, 225, 359, 1, 1440083170055
110, 67, 225, 359, 1, 1440083170071
111, 67, 225, 359, 1, 1440083170087
112, 67, 225, 359, 1, 1440083170104
113, 67, 225, 359, 1, 1440083170120
114, 67, 225, 359, 1, 1440083170137
115, 67, 225, 359, 1, 1440083170153
116, 67, 225, 359, 1, 1440083170170
117, 67, 225, 359, 1, 1440083170186
118, 67, 225, 359, 1, 1440083170202
119, 67, 225, 359, 1, 1440083170219
120, 67, 225, 359, 1, 1440083170235
121, 67, 225, 359, 1, 1440083170252
122, 67, 225, 359, 1, 1440083170268
123, 67, 225, 359, 1, 1440083170285
124, 67, 225, 358, 1, 1440083170301
125, 67, 225, 359, 1, 1440083170318
126, 67, 225, 359, 1, 1440083170334
127, 67, 225, 358, 1, 1440083170350
128, 67, 225, 359, 1, 1440083170367
129, 67, 225, 358, 1, 1440083170383
130, 67, 225, 359, 1, 1440083170400
